Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Acquisition_Cost_Num,Duration_Days,Month,Quarter,CTR
4431,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,0.15,"$6,503.00",5.72,New York,German,895,5628,8,Health & Wellness,2021-02-20,6503.0,15.0,2,1,15.9026
4432,Innovate Industries,Social Media,Women 35-44,60 days,Website,0.13,"$12,576.00",7.5,New York,English,596,2127,3,Foodies,2021-02-21,12576.0,60.0,2,1,28.0207
4433,NexGen Systems,Search,All Ages,15 days,Youtube,0.13,"$18,577.00",7.66,Houston,Spanish,275,9280,5,Health & Wellness,2021-02-22,18577.0,15.0,2,1,2.9634
4434,TechCorp,Display,Men 18-24,30 days,Website,0.08,"$6,261.00",2.25,Miami,Spanish,622,8693,3,Health & Wellness,2021-02-23,6261.0,30.0,2,1,7.1552
4435,DataTech Solutions,Email,Men 18-24,15 days,Youtube,0.13,"$9,138.00",2.85,Chicago,Mandarin,717,3817,10,Fashionistas,2021-02-24,9138.0,15.0,2,1,18.7844
4436,DataTech Solutions,Search,All Ages,60 days,Instagram,0.15,"$5,884.00",2.03,Houston,Mandarin,895,1617,9,Fashionistas,2021-02-25,5884.0,60.0,2,1,55.3494
4437,DataTech Solutions,Social Media,All Ages,30 days,Google Ads,0.09,"$15,342.00",4.8,Houston,Spanish,375,3460,2,Fashionistas,2021-02-26,15342.0,30.0,2,1,10.8382
4438,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.02,"$6,386.00",7.73,Houston,Mandarin,560,3564,9,Tech Enthusiasts,2021-02-27,6386.0,45.0,2,1,15.7127
4439,TechCorp,Social Media,Women 35-44,60 days,Google Ads,0.05,"$18,231.00",6.79,Miami,French,185,1419,8,Outdoor Adventurers,2021-02-28,18231.0,60.0,2,1,13.0374
4440,TechCorp,Display,Men 25-34,45 days,Email,0.14,"$7,370.00",5.88,Chicago,English,231,3864,4,Foodies,2021-03-01,7370.0,45.0,3,1,5.9783
4441,Alpha Innovations,Search,Women 35-44,15 days,Google Ads,0.06,"$5,778.00",6.67,Miami,English,719,6864,5,Tech Enthusiasts,2021-03-02,5778.0,15.0,3,1,10.4749
4442,NexGen Systems,Search,Men 25-34,15 days,Instagram,0.14,"$7,187.00",2.61,Los Angeles,English,793,8212,10,Tech Enthusiasts,2021-03-03,7187.0,15.0,3,1,9.6566
4443,DataTech Solutions,Search,Men 18-24,30 days,Youtube,0.02,"$10,226.00",2.44,Houston,German,305,6155,8,Outdoor Adventurers,2021-03-04,10226.0,30.0,3,1,4.9553
4444,DataTech Solutions,Display,All Ages,45 days,Google Ads,0.15,"$11,783.00",6.2,Los Angeles,Spanish,560,1060,2,Tech Enthusiasts,2021-03-05,11783.0,45.0,3,1,52.8302
4445,Innovate Industries,Display,Men 18-24,15 days,Email,0.07,"$10,473.00",5.83,Houston,German,185,3018,1,Fashionistas,2021-03-06,10473.0,15.0,3,1,6.1299
4446,Innovate Industries,Social Media,Women 25-34,60 days,Email,0.09,"$5,169.00",6.87,Los Angeles,German,205,9829,9,Foodies,2021-03-07,5169.0,60.0,3,1,2.0857
4447,NexGen Systems,Display,Women 25-34,15 days,Instagram,0.13,"$12,259.00",2.62,Houston,English,197,6620,5,Outdoor Adventurers,2021-03-08,12259.0,15.0,3,1,2.9758
4448,Alpha Innovations,Email,Men 25-34,15 days,Email,0.15,"$8,174.00",3.08,Chicago,Spanish,988,2870,2,Health & Wellness,2021-03-09,8174.0,15.0,3,1,34.4251
4449,DataTech Solutions,Display,Men 25-34,15 days,Youtube,0.14,"$10,629.00",3.44,Houston,Spanish,774,8675,3,Tech Enthusiasts,2021-03-10,10629.0,15.0,3,1,8.9222
4450,Innovate Industries,Email,All Ages,15 days,Facebook,0.13,"$5,123.00",2.84,Miami,English,156,8239,9,Health & Wellness,2021-03-11,5123.0,15.0,3,1,1.8934
4451,Alpha Innovations,Search,Women 25-34,60 days,Website,0.14,"$8,725.00",6.69,Miami,French,475,3011,7,Foodies,2021-03-12,8725.0,60.0,3,1,15.7755
4452,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,0.06,"$17,381.00",7.72,Houston,Spanish,147,5098,7,Health & Wellness,2021-03-13,17381.0,30.0,3,1,2.8835
4453,NexGen Systems,Search,Women 25-34,45 days,Website,0.09,"$8,941.00",5.42,Chicago,English,416,6391,5,Fashionistas,2021-03-14,8941.0,45.0,3,1,6.5092
4454,Innovate Industries,Search,Women 35-44,60 days,Email,0.03,"$14,762.00",7.15,Houston,Spanish,428,1069,7,Health & Wellness,2021-03-15,14762.0,60.0,3,1,40.0374
4455,TechCorp,Social Media,Men 25-34,60 days,Youtube,0.06,"$14,125.00",7.22,Miami,Mandarin,722,9628,3,Tech Enthusiasts,2021-03-16,14125.0,60.0,3,1,7.499
4456,NexGen Systems,Influencer,Women 25-34,30 days,Youtube,0.08,"$10,908.00",2.17,Los Angeles,German,363,7737,8,Tech Enthusiasts,2021-03-17,10908.0,30.0,3,1,4.6917
4457,Innovate Industries,Search,Men 18-24,60 days,Instagram,0.03,"$11,099.00",2.6,Houston,English,425,3071,5,Fashionistas,2021-03-18,11099.0,60.0,3,1,13.8391
4458,Alpha Innovations,Influencer,Men 25-34,60 days,Instagram,0.15,"$6,253.00",5.38,Houston,French,732,7717,9,Health & Wellness,2021-03-19,6253.0,60.0,3,1,9.4856
4459,DataTech Solutions,Email,Men 25-34,30 days,Google Ads,0.03,"$18,813.00",3.55,New York,German,811,6836,8,Health & Wellness,2021-03-20,18813.0,30.0,3,1,11.8637
4460,DataTech Solutions,Email,Women 25-34,45 days,Youtube,0.03,"$11,236.00",2.59,Los Angeles,Mandarin,599,6537,4,Fashionistas,2021-03-21,11236.0,45.0,3,1,9.1632
4461,NexGen Systems,Email,Men 18-24,45 days,Google Ads,0.03,"$14,551.00",2.54,Houston,Spanish,489,8630,9,Tech Enthusiasts,2021-03-22,14551.0,45.0,3,1,5.6663
4462,DataTech Solutions,Display,Women 25-34,30 days,Facebook,0.09,"$19,381.00",3.45,Chicago,French,348,9464,1,Fashionistas,2021-03-23,19381.0,30.0,3,1,3.6771
4463,Innovate Industries,Email,All Ages,15 days,Email,0.02,"$9,568.00",6.37,Los Angeles,German,525,1349,8,Fashionistas,2021-03-24,9568.0,15.0,3,1,38.9177
4464,Alpha Innovations,Display,All Ages,30 days,Youtube,0.09,"$8,359.00",4.98,New York,Spanish,789,7787,9,Tech Enthusiasts,2021-03-25,8359.0,30.0,3,1,10.1323
4465,DataTech Solutions,Search,Men 25-34,60 days,Email,0.1,"$16,057.00",2.19,Houston,French,269,5709,2,Fashionistas,2021-03-26,16057.0,60.0,3,1,4.7119
4466,NexGen Systems,Search,Women 35-44,45 days,Email,0.06,"$9,126.00",3.1,Chicago,Spanish,178,4068,10,Tech Enthusiasts,2021-03-27,9126.0,45.0,3,1,4.3756
4467,NexGen Systems,Email,Women 35-44,45 days,Youtube,0.02,"$7,430.00",4.21,Miami,Spanish,439,8167,2,Outdoor Adventurers,2021-03-28,7430.0,45.0,3,1,5.3753
4468,Innovate Industries,Influencer,Women 25-34,45 days,Youtube,0.07,"$9,128.00",5.83,Houston,French,958,6402,8,Outdoor Adventurers,2021-03-29,9128.0,45.0,3,1,14.9641
4469,TechCorp,Search,Women 25-34,60 days,Instagram,0.14,"$18,198.00",3.7,Los Angeles,English,476,7751,2,Foodies,2021-03-30,18198.0,60.0,3,1,6.1411
4470,DataTech Solutions,Influencer,Women 35-44,15 days,Website,0.02,"$19,851.00",6.63,Chicago,Spanish,881,8181,10,Fashionistas,2021-03-31,19851.0,15.0,3,1,10.7689
4471,NexGen Systems,Social Media,Women 25-34,15 days,Website,0.15,"$12,784.00",3.12,Miami,French,542,7693,9,Outdoor Adventurers,2021-04-01,12784.0,15.0,4,2,7.0454
4472,Alpha Innovations,Search,Men 18-24,60 days,Youtube,0.03,"$11,366.00",6.58,Los Angeles,Mandarin,399,9887,6,Outdoor Adventurers,2021-04-02,11366.0,60.0,4,2,4.0356
4473,DataTech Solutions,Search,Men 25-34,30 days,Google Ads,0.15,"$6,597.00",2.55,Houston,Mandarin,503,5178,4,Foodies,2021-04-03,6597.0,30.0,4,2,9.7142
4474,NexGen Systems,Display,Men 18-24,15 days,Website,0.09,"$12,773.00",7.92,New York,German,462,3443,5,Outdoor Adventurers,2021-04-04,12773.0,15.0,4,2,13.4185
4475,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,0.04,"$17,215.00",6.45,Miami,French,454,3816,4,Outdoor Adventurers,2021-04-05,17215.0,60.0,4,2,11.8973
4476,DataTech Solutions,Display,All Ages,30 days,Youtube,0.1,"$18,827.00",6.21,Chicago,German,137,8931,5,Fashionistas,2021-04-06,18827.0,30.0,4,2,1.534
4477,Innovate Industries,Email,All Ages,15 days,Google Ads,0.12,"$12,918.00",2.04,New York,Mandarin,347,5536,5,Tech Enthusiasts,2021-04-07,12918.0,15.0,4,2,6.2681
4478,Alpha Innovations,Influencer,Women 35-44,15 days,Youtube,0.11,"$14,730.00",2.2,Miami,German,639,3636,3,Foodies,2021-04-08,14730.0,15.0,4,2,17.5743
4479,TechCorp,Email,Women 25-34,45 days,Email,0.12,"$18,762.00",7.93,Houston,English,895,3949,2,Fashionistas,2021-04-09,18762.0,45.0,4,2,22.664
4480,DataTech Solutions,Social Media,Men 18-24,30 days,Youtube,0.12,"$15,888.00",2.19,Houston,German,937,8470,8,Fashionistas,2021-04-10,15888.0,30.0,4,2,11.0626
4481,TechCorp,Social Media,Women 35-44,30 days,Google Ads,0.13,"$19,599.00",4.25,Houston,German,195,8847,1,Health & Wellness,2021-04-11,19599.0,30.0,4,2,2.2041
4482,Innovate Industries,Search,Men 25-34,60 days,Website,0.09,"$6,364.00",5.26,Houston,English,298,1516,4,Foodies,2021-04-12,6364.0,60.0,4,2,19.657
4483,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.08,"$17,674.00",3.78,Los Angeles,Mandarin,266,6944,9,Health & Wellness,2021-04-13,17674.0,60.0,4,2,3.8306
4484,NexGen Systems,Display,Men 25-34,60 days,Youtube,0.12,"$11,529.00",6.09,Houston,Spanish,297,2578,7,Tech Enthusiasts,2021-04-14,11529.0,60.0,4,2,11.5206
4485,Alpha Innovations,Search,Women 35-44,60 days,Instagram,0.12,"$9,857.00",4.42,Los Angeles,English,316,2381,7,Tech Enthusiasts,2021-04-15,9857.0,60.0,4,2,13.2717
4486,Alpha Innovations,Social Media,All Ages,15 days,Email,0.09,"$9,418.00",2.05,Houston,German,475,7918,6,Fashionistas,2021-04-16,9418.0,15.0,4,2,5.999
4487,Alpha Innovations,Display,Women 35-44,45 days,Facebook,0.14,"$7,314.00",7.28,New York,French,485,5864,6,Foodies,2021-04-17,7314.0,45.0,4,2,8.2708
4488,Alpha Innovations,Social Media,Men 25-34,45 days,Facebook,0.11,"$12,696.00",6.48,Miami,Mandarin,894,7116,10,Fashionistas,2021-04-18,12696.0,45.0,4,2,12.5632
4489,TechCorp,Influencer,Men 18-24,45 days,Google Ads,0.04,"$13,591.00",7.45,Chicago,German,621,2294,4,Outdoor Adventurers,2021-04-19,13591.0,45.0,4,2,27.0706
4490,NexGen Systems,Influencer,Men 18-24,45 days,Email,0.1,"$6,264.00",7.32,Miami,English,797,2784,4,Foodies,2021-04-20,6264.0,45.0,4,2,28.6279
4491,Innovate Industries,Social Media,Women 25-34,45 days,Facebook,0.07,"$13,671.00",5.34,New York,French,832,7832,9,Health & Wellness,2021-04-21,13671.0,45.0,4,2,10.6231
4492,NexGen Systems,Social Media,Men 18-24,15 days,Facebook,0.09,"$12,479.00",3.38,Miami,Mandarin,530,5834,8,Health & Wellness,2021-04-22,12479.0,15.0,4,2,9.0847
4493,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,0.1,"$13,996.00",4.2,Miami,German,714,9405,2,Health & Wellness,2021-04-23,13996.0,15.0,4,2,7.5917
4494,DataTech Solutions,Influencer,Women 35-44,45 days,Google Ads,0.09,"$17,881.00",6.59,Miami,English,793,2865,8,Outdoor Adventurers,2021-04-24,17881.0,45.0,4,2,27.6789
4495,Innovate Industries,Display,Men 18-24,60 days,Website,0.1,"$16,144.00",6.95,Miami,English,186,4003,6,Health & Wellness,2021-04-25,16144.0,60.0,4,2,4.6465
4496,DataTech Solutions,Search,All Ages,15 days,Youtube,0.1,"$9,290.00",2.21,Miami,Spanish,474,2454,7,Fashionistas,2021-04-26,9290.0,15.0,4,2,19.3154
4497,DataTech Solutions,Email,Men 18-24,15 days,Instagram,0.02,"$13,329.00",3.99,Miami,English,432,7653,3,Outdoor Adventurers,2021-04-27,13329.0,15.0,4,2,5.6448
4498,DataTech Solutions,Display,Men 25-34,30 days,Google Ads,0.08,"$10,235.00",5.56,Los Angeles,Spanish,242,4048,8,Fashionistas,2021-04-28,10235.0,30.0,4,2,5.9783
4499,DataTech Solutions,Search,Men 25-34,45 days,Email,0.09,"$8,736.00",7.99,Houston,French,613,2991,3,Tech Enthusiasts,2021-04-29,8736.0,45.0,4,2,20.4948
4500,Innovate Industries,Social Media,Men 25-34,60 days,Google Ads,0.1,"$16,831.00",4.6,Houston,French,669,1523,5,Health & Wellness,2021-04-30,16831.0,60.0,4,2,43.9265
4501,Innovate Industries,Search,Women 35-44,15 days,Google Ads,0.13,"$16,760.00",7.0,Houston,Spanish,511,8428,4,Outdoor Adventurers,2021-05-01,16760.0,15.0,5,2,6.0631
4502,NexGen Systems,Display,Women 25-34,15 days,Instagram,0.06,"$18,667.00",7.59,Houston,Mandarin,531,1269,5,Fashionistas,2021-05-02,18667.0,15.0,5,2,41.844
4503,TechCorp,Influencer,Men 18-24,15 days,Youtube,0.1,"$9,129.00",7.33,Los Angeles,Mandarin,842,8084,10,Foodies,2021-05-03,9129.0,15.0,5,2,10.4156
4504,DataTech Solutions,Email,Women 35-44,45 days,Facebook,0.11,"$6,064.00",6.46,New York,English,655,2293,4,Health & Wellness,2021-05-04,6064.0,45.0,5,2,28.5652
4505,DataTech Solutions,Social Media,Women 25-34,60 days,Youtube,0.05,"$18,162.00",2.6,Miami,Mandarin,368,3003,1,Foodies,2021-05-05,18162.0,60.0,5,2,12.2544
4506,NexGen Systems,Email,Men 18-24,30 days,Instagram,0.14,"$7,409.00",3.99,Houston,Mandarin,836,6021,2,Foodies,2021-05-06,7409.0,30.0,5,2,13.8847
4507,Alpha Innovations,Email,All Ages,60 days,Facebook,0.02,"$5,239.00",2.96,Miami,German,389,2753,6,Outdoor Adventurers,2021-05-07,5239.0,60.0,5,2,14.13
4508,Innovate Industries,Social Media,Men 25-34,60 days,Youtube,0.07,"$10,449.00",4.69,Miami,French,121,3417,3,Foodies,2021-05-08,10449.0,60.0,5,2,3.5411
4509,NexGen Systems,Influencer,All Ages,30 days,Facebook,0.12,"$19,496.00",4.94,Miami,English,998,7611,3,Tech Enthusiasts,2021-05-09,19496.0,30.0,5,2,13.1126
4510,Innovate Industries,Email,Men 18-24,30 days,Facebook,0.1,"$18,169.00",6.05,Miami,German,766,9863,1,Outdoor Adventurers,2021-05-10,18169.0,30.0,5,2,7.7664
4511,DataTech Solutions,Email,All Ages,30 days,Google Ads,0.04,"$11,767.00",6.88,Houston,German,684,9989,5,Outdoor Adventurers,2021-05-11,11767.0,30.0,5,2,6.8475
4512,NexGen Systems,Social Media,Men 18-24,45 days,Youtube,0.14,"$18,061.00",4.72,Miami,Mandarin,340,3926,3,Outdoor Adventurers,2021-05-12,18061.0,45.0,5,2,8.6602
4513,Alpha Innovations,Influencer,Women 25-34,45 days,Google Ads,0.03,"$5,648.00",4.58,New York,German,765,9433,2,Health & Wellness,2021-05-13,5648.0,45.0,5,2,8.1098
4514,Alpha Innovations,Display,All Ages,60 days,Facebook,0.04,"$18,168.00",7.46,Chicago,Spanish,693,5943,5,Tech Enthusiasts,2021-05-14,18168.0,60.0,5,2,11.6608
4515,NexGen Systems,Search,Men 25-34,60 days,Website,0.07,"$16,490.00",3.84,Miami,Mandarin,382,2539,9,Foodies,2021-05-15,16490.0,60.0,5,2,15.0453
4516,Alpha Innovations,Display,Women 25-34,45 days,Google Ads,0.08,"$18,326.00",3.97,Miami,Spanish,738,6708,8,Foodies,2021-05-16,18326.0,45.0,5,2,11.0018
4517,Alpha Innovations,Search,Women 25-34,15 days,Email,0.05,"$7,122.00",3.11,Houston,Spanish,210,7367,5,Health & Wellness,2021-05-17,7122.0,15.0,5,2,2.8505
4518,Innovate Industries,Search,All Ages,15 days,Instagram,0.01,"$18,477.00",7.29,Miami,Mandarin,925,9366,5,Outdoor Adventurers,2021-05-18,18477.0,15.0,5,2,9.8761
4519,NexGen Systems,Email,Men 18-24,45 days,Instagram,0.03,"$16,000.00",2.55,New York,Spanish,215,1993,8,Foodies,2021-05-19,16000.0,45.0,5,2,10.7878
4520,Alpha Innovations,Email,Women 35-44,45 days,Google Ads,0.09,"$18,089.00",5.61,New York,French,598,4516,5,Fashionistas,2021-05-20,18089.0,45.0,5,2,13.2418
4521,DataTech Solutions,Social Media,All Ages,45 days,Website,0.15,"$14,284.00",2.88,New York,English,300,6172,1,Health & Wellness,2021-05-21,14284.0,45.0,5,2,4.8607
4522,NexGen Systems,Influencer,Women 25-34,15 days,Website,0.08,"$5,998.00",4.44,Houston,French,912,5079,3,Tech Enthusiasts,2021-05-22,5998.0,15.0,5,2,17.9563
4523,Alpha Innovations,Email,Women 25-34,60 days,Instagram,0.12,"$17,714.00",6.42,Chicago,Spanish,867,1941,2,Health & Wellness,2021-05-23,17714.0,60.0,5,2,44.6677
4524,NexGen Systems,Influencer,Women 35-44,30 days,Website,0.09,"$16,649.00",3.41,Houston,Spanish,574,6964,9,Health & Wellness,2021-05-24,16649.0,30.0,5,2,8.2424
4525,Innovate Industries,Email,Women 35-44,30 days,Website,0.13,"$15,694.00",2.24,New York,German,669,4342,2,Outdoor Adventurers,2021-05-25,15694.0,30.0,5,2,15.4076
4526,DataTech Solutions,Email,Women 35-44,45 days,Google Ads,0.12,"$9,376.00",5.36,Houston,English,456,7297,5,Health & Wellness,2021-05-26,9376.0,45.0,5,2,6.2491
4527,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,0.13,"$16,166.00",3.99,Miami,French,574,3946,3,Tech Enthusiasts,2021-05-27,16166.0,30.0,5,2,14.5464
4528,DataTech Solutions,Social Media,Women 25-34,30 days,Email,0.13,"$10,160.00",5.29,Miami,French,602,8271,4,Fashionistas,2021-05-28,10160.0,30.0,5,2,7.2784
4529,Alpha Innovations,Search,Women 35-44,30 days,Google Ads,0.02,"$10,565.00",4.98,New York,Mandarin,564,5944,5,Fashionistas,2021-05-29,10565.0,30.0,5,2,9.4886
4530,Alpha Innovations,Display,All Ages,15 days,Website,0.07,"$13,322.00",3.95,New York,Spanish,611,9552,2,Tech Enthusiasts,2021-05-30,13322.0,15.0,5,2,6.3966
4531,TechCorp,Display,Women 35-44,30 days,Facebook,0.04,"$15,278.00",3.55,New York,Spanish,804,4915,6,Fashionistas,2021-05-31,15278.0,30.0,5,2,16.3581
4532,Innovate Industries,Influencer,Men 25-34,60 days,Instagram,0.13,"$10,254.00",2.17,Houston,Spanish,738,3574,1,Health & Wellness,2021-06-01,10254.0,60.0,6,2,20.6491
4533,TechCorp,Social Media,Women 35-44,30 days,Website,0.15,"$9,004.00",5.93,Houston,German,145,8382,5,Outdoor Adventurers,2021-06-02,9004.0,30.0,6,2,1.7299
4534,TechCorp,Search,Women 25-34,30 days,Facebook,0.07,"$14,945.00",7.92,Los Angeles,Spanish,735,7403,9,Outdoor Adventurers,2021-06-03,14945.0,30.0,6,2,9.9284
4535,NexGen Systems,Search,All Ages,30 days,Email,0.01,"$11,112.00",3.62,New York,Mandarin,775,4511,7,Foodies,2021-06-04,11112.0,30.0,6,2,17.1802
4536,NexGen Systems,Search,Men 18-24,30 days,Google Ads,0.12,"$15,783.00",3.94,Houston,Spanish,669,6426,6,Outdoor Adventurers,2021-06-05,15783.0,30.0,6,2,10.4108
4537,DataTech Solutions,Social Media,Men 25-34,60 days,Youtube,0.01,"$7,042.00",6.49,Los Angeles,Spanish,752,3060,6,Tech Enthusiasts,2021-06-06,7042.0,60.0,6,2,24.5752
4538,Innovate Industries,Search,Women 35-44,15 days,Website,0.01,"$18,610.00",5.66,New York,French,832,8362,9,Fashionistas,2021-06-07,18610.0,15.0,6,2,9.9498
4539,TechCorp,Influencer,Women 25-34,30 days,Google Ads,0.07,"$17,692.00",2.74,Los Angeles,French,691,6461,8,Outdoor Adventurers,2021-06-08,17692.0,30.0,6,2,10.6949
4540,Innovate Industries,Email,Women 35-44,60 days,Youtube,0.15,"$19,616.00",3.71,Miami,Mandarin,311,2854,9,Tech Enthusiasts,2021-06-09,19616.0,60.0,6,2,10.897
4541,Innovate Industries,Email,Women 35-44,45 days,Facebook,0.08,"$17,421.00",6.52,Chicago,English,227,2455,9,Fashionistas,2021-06-10,17421.0,45.0,6,2,9.2464
4542,Alpha Innovations,Email,Men 18-24,30 days,Email,0.08,"$11,824.00",5.52,Houston,German,541,1351,8,Health & Wellness,2021-06-11,11824.0,30.0,6,2,40.0444
4543,Innovate Industries,Email,Women 35-44,15 days,Google Ads,0.14,"$18,304.00",7.4,Chicago,English,104,2848,8,Health & Wellness,2021-06-12,18304.0,15.0,6,2,3.6517
4544,DataTech Solutions,Social Media,Men 18-24,30 days,Instagram,0.04,"$16,444.00",7.8,New York,German,443,8101,3,Fashionistas,2021-06-13,16444.0,30.0,6,2,5.4685
4545,Innovate Industries,Email,Men 25-34,60 days,Facebook,0.14,"$19,753.00",2.04,Los Angeles,Spanish,523,7091,3,Tech Enthusiasts,2021-06-14,19753.0,60.0,6,2,7.3755
4546,NexGen Systems,Search,Men 25-34,30 days,Youtube,0.07,"$7,583.00",6.73,Miami,Mandarin,187,8796,5,Outdoor Adventurers,2021-06-15,7583.0,30.0,6,2,2.126
4547,Alpha Innovations,Social Media,Women 25-34,60 days,Youtube,0.13,"$11,038.00",5.53,Miami,German,373,8786,10,Tech Enthusiasts,2021-06-16,11038.0,60.0,6,2,4.2454
4548,NexGen Systems,Email,Men 18-24,45 days,Youtube,0.09,"$11,167.00",2.31,Miami,German,167,9968,8,Tech Enthusiasts,2021-06-17,11167.0,45.0,6,2,1.6754
4549,DataTech Solutions,Influencer,All Ages,30 days,Google Ads,0.13,"$8,241.00",5.09,New York,Spanish,332,9058,1,Health & Wellness,2021-06-18,8241.0,30.0,6,2,3.6653
4550,Innovate Industries,Email,All Ages,15 days,Instagram,0.08,"$6,534.00",7.78,Miami,Spanish,667,3937,9,Foodies,2021-06-19,6534.0,15.0,6,2,16.9418
4551,NexGen Systems,Search,Men 25-34,45 days,Email,0.08,"$15,737.00",7.47,Los Angeles,Spanish,172,2492,2,Health & Wellness,2021-06-20,15737.0,45.0,6,2,6.9021
4552,Alpha Innovations,Influencer,All Ages,45 days,Website,0.08,"$19,596.00",7.69,Miami,English,438,4866,10,Tech Enthusiasts,2021-06-21,19596.0,45.0,6,2,9.0012
4553,DataTech Solutions,Email,Women 25-34,60 days,Website,0.08,"$15,298.00",6.48,New York,Spanish,797,8836,1,Tech Enthusiasts,2021-06-22,15298.0,60.0,6,2,9.0199
4554,DataTech Solutions,Search,Women 25-34,45 days,Email,0.06,"$19,147.00",2.57,Chicago,Spanish,248,4421,10,Foodies,2021-06-23,19147.0,45.0,6,2,5.6096
4555,NexGen Systems,Display,All Ages,45 days,Email,0.12,"$6,748.00",5.74,New York,German,190,6385,7,Tech Enthusiasts,2021-06-24,6748.0,45.0,6,2,2.9757
4556,NexGen Systems,Social Media,Women 35-44,60 days,Website,0.05,"$10,266.00",7.7,Los Angeles,French,656,5559,2,Health & Wellness,2021-06-25,10266.0,60.0,6,2,11.8007
4557,TechCorp,Influencer,All Ages,15 days,Email,0.09,"$9,077.00",2.55,Chicago,Mandarin,893,6417,4,Fashionistas,2021-06-26,9077.0,15.0,6,2,13.9162
4558,Innovate Industries,Social Media,Men 18-24,30 days,Youtube,0.05,"$8,129.00",4.81,Houston,Mandarin,875,8062,9,Tech Enthusiasts,2021-06-27,8129.0,30.0,6,2,10.8534
4559,DataTech Solutions,Search,All Ages,30 days,Google Ads,0.13,"$19,546.00",3.59,Los Angeles,Mandarin,529,1877,10,Foodies,2021-06-28,19546.0,30.0,6,2,28.1833
4560,TechCorp,Influencer,Men 18-24,60 days,Website,0.03,"$10,364.00",2.45,New York,Mandarin,993,9406,2,Outdoor Adventurers,2021-06-29,10364.0,60.0,6,2,10.5571
4561,NexGen Systems,Influencer,Men 18-24,15 days,Youtube,0.03,"$17,384.00",2.39,Miami,Mandarin,626,2748,6,Health & Wellness,2021-06-30,17384.0,15.0,6,2,22.7802
4562,DataTech Solutions,Display,Men 18-24,60 days,Google Ads,0.09,"$13,341.00",7.26,Los Angeles,English,437,8714,3,Outdoor Adventurers,2021-07-01,13341.0,60.0,7,3,5.0149
4563,Alpha Innovations,Social Media,Men 25-34,45 days,Website,0.1,"$6,503.00",5.89,Chicago,German,224,5316,5,Foodies,2021-07-02,6503.0,45.0,7,3,4.2137
4564,TechCorp,Email,All Ages,30 days,Instagram,0.09,"$18,057.00",4.56,Los Angeles,Spanish,540,7324,6,Outdoor Adventurers,2021-07-03,18057.0,30.0,7,3,7.373
4565,TechCorp,Social Media,Women 25-34,15 days,Youtube,0.09,"$10,879.00",6.22,New York,Spanish,542,5588,7,Health & Wellness,2021-07-04,10879.0,15.0,7,3,9.6994
4566,Innovate Industries,Email,Men 25-34,15 days,Instagram,0.05,"$15,128.00",7.54,Houston,German,375,2403,3,Tech Enthusiasts,2021-07-05,15128.0,15.0,7,3,15.6055
4567,NexGen Systems,Social Media,Women 25-34,15 days,Google Ads,0.15,"$17,254.00",6.79,Los Angeles,English,230,8724,10,Outdoor Adventurers,2021-07-06,17254.0,15.0,7,3,2.6364
4568,DataTech Solutions,Display,Men 18-24,45 days,Instagram,0.15,"$8,698.00",7.97,Chicago,English,409,6370,10,Fashionistas,2021-07-07,8698.0,45.0,7,3,6.4207
